-0.11902,-0.61542,-0.090286,1.3815,-1.0305,1.0603,24.664,-28.469,12.817
-0.1758,-0.58188,-0.070648,1.3732,-1.0107,1.0667,24.664,-28.469,12.817
-0.28728,-0.55614,-0.085754,1.3628,-0.99989,1.0812,24.059,-28.702,13.434
-0.31987,-0.61023,-0.11912,1.3603,-0.99773,1.0862,23.175,-29.085,14.144
-0.33289,-0.66972,-0.16595,1.3586,-0.9961,1.1003,22.852,-29.175,14.48
-0.2789,-0.96884,-0.27592,1.3594,-0.99853,1.1124,22.852,-29.175,14.48
-0.2388,-1.3625,-0.18935,1.3648,-1.0131,1.149,22.541,-29.142,15.025
-0.27741,-1.4864,0.026428,1.3755,-1.0451,1.2028,22.541,-29.142,15.025
-0.33897,-1.3114,-0.047852,1.3845,-1.0867,1.267,22.224,-28.999,15.756
-0.23807,-1.0435,-0.35727,1.3883,-1.0934,1.2968,21.686,-28.379,17.534
-0.22549,-0.95392,-0.44699,1.3879,-1.0696,1.2856,21.686,-28.379,17.534
-0.067169,-1.0194,-0.64372,1.3817,-0.98954,1.2315,21.306,-28.268,18.168
0.064163,-1.2623,-0.5789,1.3777,-0.95503,1.2076,20.375,-28.658,18.619
0.13013,-1.8217,-0.20396,1.3699,-0.89511,1.1763,20.375,-28.658,18.619
0.092041,-1.5757,0.22983,1.3718,-0.8553,1.1801,20.003,-28.822,18.77
0.1503,-1.3466,0.064957,1.3759,-0.83505,1.1858,19.358,-28.85,19.392
-0.057449,-0.80991,-0.12482,1.3819,-0.79841,1.1664,19.358,-28.85,19.392
0.09494,-0.58783,-0.41937,1.3756,-0.77344,1.1262,18.436,-28.554,20.685
0.097214,-0.60022,-0.38075,1.3502,-0.68415,1.0035,19.165,-29.12,19.178
0.036346,-0.66205,-0.13071,1.3329,-0.62606,0.93193,19.165,-29.12,19.178
-0.03688,-0.72311,-0.057037,1.3327,-0.62165,0.91754,19.571,-29.669,17.884
-0.023819,-0.77423,-0.076614,1.3338,-0.62466,0.91513,19.808,-29.76,17.466
0.085678,-0.87788,-0.070511,1.3335,-0.62152,0.91183,19.808,-29.76,17.466
